trial_within_subject,block,stimulus_id,feature1,feature2,feature3,feature4,feature5,danger_feedback,agent_id,w1_true,w2_true,c_true,log_c_true,bias_true,prob_dan1,sim_response,correct,performance
95,3,3,0,1,0,0,0,0,24,0.1,0.3,1,0,0.5,0.4785875484651303,1,0,0.5263157894736842
96,3,19,0,1,0,0,1,0,24,0.1,0.3,1,0,0.5,0.4778174934765355,0,1,0.53125
1,1,19,0,1,0,0,1,0,25,0.1,0.3,1,0,0.5,0.5,1,0,0
2,1,7,0,1,1,0,0,0,25,0.1,0.3,1,0,0.5,0.5,0,1,0.5
3,1,15,0,1,1,1,0,1,25,0.1,0.3,1,0,0.5,0.5,1,1,0.6666666666666666
4,1,11,0,1,0,1,0,1,25,0.1,0.3,1,0,0.5,0.537119211490542,0,0,0.5
5,1,22,1,0,1,0,1,0,25,0.1,0.3,1,0,0.5,0.4387447976599028,0,1,0.6
6,1,27,0,1,0,1,1,1,25,0.1,0.3,1,0,0.5,0.5089126629900076,0,0,0.5
7,1,9,0,0,0,1,0,1,25,0.1,0.3,1,0,0.5,0.5515072086178456,1,1,0.5714285714285714
8,1,29,0,0,1,1,1,1,25,0.1,0.3,1,0,0.5,0.4707985022285847,1,1,0.625
9,1,16,1,1,1,1,0,1,25,0.1,0.3,1,0,0.5,0.5175750131851761,0,0,0.5555555555555556
10,1,17,0,0,0,0,1,0,25,0.1,0.3,1,0,0.5,0.46469308382726765,0,1,0.6
11,1,21,0,0,1,0,1,0,25,0.1,0.3,1,0,0.5,0.4372225908669584,1,0,0.5454545454545454
12,1,30,1,0,1,1,1,1,25,0.1,0.3,1,0,0.5,0.4629240429380365,0,0,0.5
13,1,23,0,1,1,0,1,0,25,0.1,0.3,1,0,0.5,0.4590514343362578,1,0,0.46153846153846156
14,1,4,1,1,0,0,0,0,25,0.1,0.3,1,0,0.5,0.521831124759893,0,1,0.5
15,1,1,0,0,0,0,0,0,25,0.1,0.3,1,0,0.5,0.49948311153908936,1,0,0.4666666666666667
16,1,20,1,1,0,0,1,0,25,0.1,0.3,1,0,0.5,0.46293616793506004,0,1,0.5
17,1,13,0,0,1,1,0,1,25,0.1,0.3,1,0,0.5,0.5468344301921951,1,1,0.5294117647058824
18,1,12,1,1,0,1,0,1,25,0.1,0.3,1,0,0.5,0.5308904226772252,1,1,0.5555555555555556
19,1,14,1,0,1,1,0,1,25,0.1,0.3,1,0,0.5,0.5556066889579753,0,0,0.5263157894736842
20,1,10,1,0,0,1,0,1,25,0.1,0.3,1,0,0.5,0.5484757453619263,0,0,0.5
21,1,24,1,1,1,0,1,0,25,0.1,0.3,1,0,0.5,0.44517747522523404,1,0,0.47619047619047616
22,1,28,1,1,0,1,1,1,25,0.1,0.3,1,0,0.5,0.48101852731915234,1,1,0.5
23,1,18,1,0,0,0,1,0,25,0.1,0.3,1,0,0.5,0.45728900665732136,0,1,0.5217391304347826
24,1,5,0,0,1,0,0,0,25,0.1,0.3,1,0,0.5,0.5113840588626454,0,1,0.5416666666666666
25,1,25,0,0,0,1,1,1,25,0.1,0.3,1,0,0.5,0.49687647877233826,0,0,0.52
26,1,6,1,0,1,0,0,0,25,0.1,0.3,1,0,0.5,0.4999593981912294,0,1,0.5384615384615384
27,1,32,1,1,1,1,1,1,25,0.1,0.3,1,0,0.5,0.5019224379675826,0,0,0.5185185185185185
28,1,8,1,1,1,0,0,0,25,0.1,0.3,1,0,0.5,0.4915477629803651,1,0,0.5
29,1,26,1,0,0,1,1,1,25,0.1,0.3,1,0,0.5,0.5164432677298241,1,1,0.5172413793103449
30,1,2,1,0,0,0,0,0,25,0.1,0.3,1,0,0.5,0.49119899777159937,0,1,0.5333333333333333
31,1,31,0,1,1,1,1,1,25,0.1,0.3,1,0,0.5,0.5148484428068439,0,0,0.5161290322580645
32,1,3,0,1,0,0,0,0,25,0.1,0.3,1,0,0.5,0.4838952084316477,0,1,0.53125
33,2,24,1,1,1,0,1,0,25,0.1,0.3,1,0,0.5,0.47502081252106004,0,1,0.5454545454545454
34,2,10,1,0,0,1,0,1,25,0.1,0.3,1,0,0.5,0.5296442926045271,1,1,0.5588235294117647
35,2,4,1,1,0,0,0,0,25,0.1,0.3,1,0,0.5,0.47801913025404713,1,0,0.5428571428571428
36,2,3,0,1,0,0,0,0,25,0.1,0.3,1,0,0.5,0.4723717020995136,0,1,0.5555555555555556
37,2,31,0,1,1,1,1,1,25,0.1,0.3,1,0,0.5,0.5175036227148452,0,0,0.5405405405405406
38,2,20,1,1,0,0,1,0,25,0.1,0.3,1,0,0.5,0.46937037986824404,0,1,0.5526315789473685
39,2,8,1,1,1,0,0,0,25,0.1,0.3,1,0,0.5,0.4689681775593598,0,1,0.5641025641025641
40,2,28,1,1,0,1,1,1,25,0.1,0.3,1,0,0.5,0.5146330241205102,0,0,0.55
41,2,6,1,0,1,0,0,0,25,0.1,0.3,1,0,0.5,0.47800558671035426,0,1,0.5609756097560976
42,2,30,1,0,1,1,1,1,25,0.1,0.3,1,0,0.5,0.5310594046857511,1,1,0.5714285714285714
43,2,18,1,0,0,0,1,0,25,0.1,0.3,1,0,0.5,0.48784768074633583,1,0,0.5581395348837209
44,2,12,1,1,0,1,0,1,25,0.1,0.3,1,0,0.5,0.5119488076460301,0,0,0.5454545454545454
45,2,2,1,0,0,0,0,0,25,0.1,0.3,1,0,0.5,0.4757112240933347,0,1,0.5555555555555556
46,2,21,0,0,1,0,1,0,25,0.1,0.3,1,0,0.5,0.4842797639805798,1,0,0.5434782608695652
47,2,19,0,1,0,0,1,0,25,0.1,0.3,1,0,0.5,0.4797032882477268,0,1,0.5531914893617021
48,2,5,0,0,1,0,0,0,25,0.1,0.3,1,0,0.5,0.47495629667498324,1,0,0.5416666666666666
49,2,9,0,0,0,1,0,1,25,0.1,0.3,1,0,0.5,0.5220431358652926,1,1,0.5510204081632653
50,2,13,0,0,1,1,0,1,25,0.1,0.3,1,0,0.5,0.5229219623049894,1,1,0.56
51,2,23,0,1,1,0,1,0,25,0.1,0.3,1,0,0.5,0.4738508326304575,0,1,0.5686274509803921
52,2,17,0,0,0,0,1,0,25,0.1,0.3,1,0,0.5,0.47820050292989325,1,0,0.5576923076923077
53,2,32,1,1,1,1,1,1,25,0.1,0.3,1,0,0.5,0.5201877996329344,1,1,0.5660377358490566
54,2,27,0,1,0,1,1,1,25,0.1,0.3,1,0,0.5,0.5204087235464745,1,1,0.5740740740740741
55,2,15,0,1,1,1,0,1,25,0.1,0.3,1,0,0.5,0.5236066404267172,0,0,0.5636363636363636
56,2,14,1,0,1,1,0,1,25,0.1,0.3,1,0,0.5,0.5247751386989185,1,1,0.5714285714285714
57,2,7,0,1,1,0,0,0,25,0.1,0.3,1,0,0.5,0.4789308200245196,1,0,0.5614035087719298
58,2,16,1,1,1,1,0,1,25,0.1,0.3,1,0,0.5,0.5248996316380354,0,0,0.5517241379310345
59,2,11,0,1,0,1,0,1,25,0.1,0.3,1,0,0.5,0.5246557621457172,0,0,0.5423728813559322
60,2,26,1,0,0,1,1,1,25,0.1,0.3,1,0,0.5,0.5181877907914277,1,1,0.55
61,2,22,1,0,1,0,1,0,25,0.1,0.3,1,0,0.5,0.47377609615820093,1,0,0.5409836065573771
62,2,1,0,0,0,0,0,0,25,0.1,0.3,1,0,0.5,0.47882951403850754,1,0,0.532258064516129
63,2,25,0,0,0,1,1,1,25,0.1,0.3,1,0,0.5,0.5184761014084764,0,0,0.5238095238095238
64,2,29,0,0,1,1,1,1,25,0.1,0.3,1,0,0.5,0.5207261345140233,1,1,0.53125
65,3,16,1,1,1,1,0,1,25,0.1,0.3,1,0,0.5,0.52497918747894,0,0,0.5230769230769231
66,3,28,1,1,0,1,1,1,25,0.1,0.3,1,0,0.5,0.5244068733524482,1,1,0.5303030303030303
67,3,29,0,0,1,1,1,1,25,0.1,0.3,1,0,0.5,0.5219765550571877,1,1,0.5373134328358209
68,3,32,1,1,1,1,1,1,25,0.1,0.3,1,0,0.5,0.5278004782845925,1,1,0.5441176470588235
69,3,18,1,0,0,0,1,0,25,0.1,0.3,1,0,0.5,0.47409900211168415,1,0,0.5362318840579711
70,3,6,1,0,1,0,0,0,25,0.1,0.3,1,0,0.5,0.47330918589219106,1,0,0.5285714285714286
71,3,23,0,1,1,0,1,0,25,0.1,0.3,1,0,0.5,0.4825484675565733,1,0,0.5211267605633803
72,3,11,0,1,0,1,0,1,25,0.1,0.3,1,0,0.5,0.5261562320916622,1,1,0.5277777777777778
73,3,10,1,0,0,1,0,1,25,0.1,0.3,1,0,0.5,0.5202637899910636,0,0,0.5205479452054794
74,3,1,0,0,0,0,0,0,25,0.1,0.3,1,0,0.5,0.47385711941714354,0,1,0.527027027027027
75,3,25,0,0,0,1,1,1,25,0.1,0.3,1,0,0.5,0.5203727796768118,1,1,0.5333333333333333
76,3,27,0,1,0,1,1,1,25,0.1,0.3,1,0,0.5,0.5286943056404494,0,0,0.5263157894736842
77,3,21,0,0,1,0,1,0,25,0.1,0.3,1,0,0.5,0.47256335604183863,1,0,0.5194805194805194
78,3,4,1,1,0,0,0,0,25,0.1,0.3,1,0,0.5,0.48149959516556645,0,1,0.5256410256410257
79,3,15,0,1,1,1,0,1,25,0.1,0.3,1,0,0.5,0.5257614207267421,1,1,0.5316455696202531
80,3,26,1,0,0,1,1,1,25,0.1,0.3,1,0,0.5,0.5218176321883821,0,0,0.525
81,3,8,1,1,1,0,0,0,25,0.1,0.3,1,0,0.5,0.47660343436502056,1,0,0.5185185185185185
82,3,9,0,0,0,1,0,1,25,0.1,0.3,1,0,0.5,0.5214262333435594,0,0,0.5121951219512195
83,3,17,0,0,0,0,1,0,25,0.1,0.3,1,0,0.5,0.47818362346251614,0,1,0.5180722891566265
84,3,2,1,0,0,0,0,0,25,0.1,0.3,1,0,0.5,0.4729516306611013,0,1,0.5238095238095238
85,3,14,1,0,1,1,0,1,25,0.1,0.3,1,0,0.5,0.5178217232215109,0,0,0.5176470588235295
86,3,7,0,1,1,0,0,0,25,0.1,0.3,1,0,0.5,0.4768946341985625,0,1,0.5232558139534884
87,3,31,0,1,1,1,1,1,25,0.1,0.3,1,0,0.5,0.5269534973040427,1,1,0.5287356321839081
88,3,24,1,1,1,0,1,0,25,0.1,0.3,1,0,0.5,0.4797993544476249,1,0,0.5227272727272727
89,3,30,1,0,1,1,1,1,25,0.1,0.3,1,0,0.5,0.523269922990769,1,1,0.5280898876404494
90,3,20,1,1,0,0,1,0,25,0.1,0.3,1,0,0.5,0.4791135518312496,1,0,0.5222222222222223
91,3,13,0,0,1,1,0,1,25,0.1,0.3,1,0,0.5,0.5238959926495759,0,0,0.5164835164835165
92,3,22,1,0,1,0,1,0,25,0.1,0.3,1,0,0.5,0.4766970080745121,0,1,0.5217391304347826
93,3,5,0,0,1,0,0,0,25,0.1,0.3,1,0,0.5,0.4766265714943619,0,1,0.5268817204301075
94,3,12,1,1,0,1,0,1,25,0.1,0.3,1,0,0.5,0.52436420218978,1,1,0.5319148936170213
95,3,3,0,1,0,0,0,0,25,0.1,0.3,1,0,0.5,0.4785875484651303,1,0,0.5263157894736842
96,3,19,0,1,0,0,1,0,25,0.1,0.3,1,0,0.5,0.4778174934765355,0,1,0.53125
1,1,19,0,1,0,0,1,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.5,1,0,0
2,1,7,0,1,1,0,0,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.5,0,1,0.5
3,1,15,0,1,1,1,0,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5,1,1,0.6666666666666666
4,1,11,0,1,0,1,0,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5732218059158358,0,0,0.5
5,1,22,1,0,1,0,1,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.38104298980121304,0,1,0.6
6,1,27,0,1,0,1,1,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.501552891690471,0,0,0.5
7,1,9,0,0,0,1,0,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.6052285299017184,1,1,0.5714285714285714
8,1,29,0,0,1,1,1,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.4327106243227681,1,1,0.625
9,1,16,1,1,1,1,0,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5333682215917802,0,0,0.5555555555555556
10,1,17,0,0,0,0,1,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.43422147925341403,0,1,0.6
11,1,21,0,0,1,0,1,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.3859775482318095,1,0,0.5454545454545454
12,1,30,1,0,1,1,1,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.42697360070522017,0,0,0.5
13,1,23,0,1,1,0,1,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.4226749817161034,1,0,0.46153846153846156
14,1,4,1,1,0,0,0,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.5478922171649763,0,1,0.5
15,1,1,0,0,0,0,0,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.506997735235844,0,1,0.5333333333333333
16,1,20,1,1,0,0,1,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.42696604821408746,0,1,0.5625
17,1,13,0,0,1,1,0,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5884322897224552,1,1,0.5882352941176471
18,1,12,1,1,0,1,0,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5587814927451324,1,1,0.6111111111111112
19,1,14,1,0,1,1,0,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.6099427422677388,0,0,0.5789473684210527
20,1,10,1,0,0,1,0,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5920309149692851,0,0,0.55
21,1,24,1,1,1,0,1,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.3903632948824557,1,0,0.5238095238095238
22,1,28,1,1,0,1,1,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.4624607530486114,1,1,0.5454545454545454
23,1,18,1,0,0,0,1,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.41473993728291614,0,1,0.5652173913043478
24,1,5,0,0,1,0,0,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.5261790772642623,0,1,0.5833333333333334
25,1,25,0,0,0,1,1,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.49127701050401257,0,0,0.56
26,1,6,1,0,1,0,0,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.502525469142311,1,0,0.5384615384615384
27,1,32,1,1,1,1,1,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.4997831582954169,1,1,0.5555555555555556
28,1,8,1,1,1,0,0,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.48437312407691685,1,0,0.5357142857142857
29,1,26,1,0,0,1,1,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5296867589886273,1,1,0.5517241379310345
30,1,2,1,0,0,0,0,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.4824605127512352,0,1,0.5666666666666667
31,1,31,0,1,1,1,1,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5260262977014325,0,0,0.5483870967741935
32,1,3,0,1,0,0,0,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.470799104950293,0,1,0.5625
33,2,24,1,1,1,0,1,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.4501660026875221,0,1,0.5757575757575758
34,2,10,1,0,0,1,0,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.558060929959125,1,1,0.5882352941176471
35,2,4,1,1,0,0,0,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.45595455052823536,1,0,0.5714285714285714
36,2,3,0,1,0,0,0,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.44374735444792,0,1,0.5833333333333334
37,2,31,0,1,1,1,1,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5369001205492656,0,0,0.5675675675675675
38,2,20,1,1,0,0,1,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.4398499974416839,0,1,0.5789473684210527
39,2,8,1,1,1,0,0,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.4389595080348493,0,1,0.5897435897435898
40,2,28,1,1,0,1,1,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5290105857166774,0,0,0.575
41,2,6,1,0,1,0,0,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.45782515438249105,0,1,0.5853658536585366
42,2,30,1,0,1,1,1,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5598255123701792,1,1,0.5952380952380952
43,2,18,1,0,0,0,1,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.4747826631534522,1,0,0.5813953488372093
44,2,12,1,1,0,1,0,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5235277111024537,0,0,0.5681818181818182
45,2,2,1,0,0,0,0,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.45526956814086467,0,1,0.5777777777777777
46,2,21,0,0,1,0,1,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.4697785849402824,1,0,0.5652173913043478
47,2,19,0,1,0,0,1,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.4599869538354691,0,1,0.574468085106383
48,2,5,0,0,1,0,0,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.44953941712069595,1,0,0.5625
49,2,9,0,0,0,1,0,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5459071084461454,1,1,0.5714285714285714
50,2,13,0,0,1,1,0,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.543605576282645,1,1,0.58
51,2,23,0,1,1,0,1,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.4508216434045187,0,1,0.5882352941176471
52,2,17,0,0,0,0,1,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.45461821111202166,1,0,0.5769230769230769
53,2,32,1,1,1,1,1,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.542031259664441,1,1,0.5849056603773585
54,2,27,0,1,0,1,1,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5401006140246827,1,1,0.5925925925925926
55,2,15,0,1,1,1,0,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5452529900000282,0,0,0.5818181818181818
56,2,14,1,0,1,1,0,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5482651748327889,1,1,0.5892857142857143
57,2,7,0,1,1,0,0,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.4572697197472517,1,0,0.5789473684210527
58,2,16,1,1,1,1,0,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5466026096155552,0,0,0.5689655172413793
59,2,11,0,1,0,1,0,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5476895555988649,0,0,0.559322033898305
60,2,26,1,0,0,1,1,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5340891201088589,1,1,0.5666666666666667
61,2,22,1,0,1,0,1,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.4489259768676841,1,0,0.5573770491803278
62,2,1,0,0,0,0,0,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.45981391815041367,1,0,0.5483870967741935
63,2,25,0,0,0,1,1,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5356436538045984,0,0,0.5396825396825397
64,2,29,0,0,1,1,1,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5400809606707166,1,1,0.546875
65,3,16,1,1,1,1,0,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5498339973124778,0,0,0.5384615384615384
66,3,28,1,1,0,1,1,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5483871564780909,1,1,0.5454545454545454
67,3,29,0,0,1,1,1,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5439541747053379,1,1,0.5522388059701493
68,3,32,1,1,1,1,1,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5544763075132221,1,1,0.5588235294117647
69,3,18,1,0,0,0,1,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.4478249801744127,1,0,0.5507246376811594
70,3,6,1,0,1,0,0,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.4467273891716359,0,1,0.5571428571428572
71,3,23,0,1,1,0,1,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.4641515644524256,1,0,0.5492957746478874
72,3,11,0,1,0,1,0,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5520443334945209,1,1,0.5555555555555556
73,3,10,1,0,0,1,0,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5397100422832594,0,0,0.547945205479452
74,3,1,0,0,0,0,0,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.4486641968571967,0,1,0.5540540540540541
75,3,25,0,0,0,1,1,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5408672980063574,1,1,0.56
76,3,27,0,1,0,1,1,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5560794368471739,0,0,0.5526315789473685
77,3,21,0,0,1,0,1,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.4473337189764862,0,1,0.5584415584415584
78,3,4,1,1,0,0,0,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.4629079084250801,0,1,0.5641025641025641
79,3,15,0,1,1,1,0,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5517396365230658,1,1,0.569620253164557
80,3,26,1,0,0,1,1,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.543774645095349,0,0,0.5625
81,3,8,1,1,1,0,0,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.45487296632266033,1,0,0.5555555555555556
82,3,9,0,0,0,1,0,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5422704639924713,0,0,0.5487804878048781
83,3,17,0,0,0,0,1,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.45670254163111085,0,1,0.5542168674698795
84,3,2,1,0,0,0,0,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.446805267425601,0,1,0.5595238095238095
85,3,14,1,0,1,1,0,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5354571058454102,0,0,0.5529411764705883
86,3,7,0,1,1,0,0,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.4545933733883218,0,1,0.5581395348837209
87,3,31,0,1,1,1,1,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.552518433421563,1,1,0.5632183908045977
88,3,24,1,1,1,0,1,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.46028660299175717,1,0,0.5568181818181818
89,3,30,1,0,1,1,1,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5464486912701533,1,1,0.5617977528089888
90,3,20,1,1,0,0,1,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.4592078235602188,1,0,0.5555555555555556
91,3,13,0,0,1,1,0,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5476274493797246,0,0,0.5494505494505495
92,3,22,1,0,1,0,1,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.4542476351871744,0,1,0.5543478260869565
93,3,5,0,0,1,0,0,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.4544156120327138,0,1,0.5591397849462365
94,3,12,1,1,0,1,0,1,26,0.1,0.3,2,0.6931471805599453,0.5,0.5477109827771389,1,1,0.5638297872340425
95,3,3,0,1,0,0,0,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.4578305610833802,0,1,0.5684210526315789
96,3,19,0,1,0,0,1,0,26,0.1,0.3,2,0.6931471805599453,0.5,0.4565517587354117,0,1,0.5729166666666666
1,1,19,0,1,0,0,1,0,27,0.1,0.3,2,0.6931471805599453,0.5,0.5,1,0,0
2,1,7,0,1,1,0,0,0,27,0.1,0.3,2,0.6931471805599453,0.5,0.5,0,1,0.5
3,1,15,0,1,1,1,0,1,27,0.1,0.3,2,0.6931471805599453,0.5,0.5,1,1,0.6666666666666666
4,1,11,0,1,0,1,0,1,27,0.1,0.3,2,0.6931471805599453,0.5,0.5732218059158358,0,0,0.5
5,1,22,1,0,1,0,1,0,27,0.1,0.3,2,0.6931471805599453,0.5,0.38104298980121304,0,1,0.6
6,1,27,0,1,0,1,1,1,27,0.1,0.3,2,0.6931471805599453,0.5,0.501552891690471,0,0,0.5
7,1,9,0,0,0,1,0,1,27,0.1,0.3,2,0.6931471805599453,0.5,0.6052285299017184,1,1,0.5714285714285714
8,1,29,0,0,1,1,1,1,27,0.1,0.3,2,0.6931471805599453,0.5,0.4327106243227681,1,1,0.625
9,1,16,1,1,1,1,0,1,27,0.1,0.3,2,0.6931471805599453,0.5,0.5333682215917802,0,0,0.5555555555555556
10,1,17,0,0,0,0,1,0,27,0.1,0.3,2,0.6931471805599453,0.5,0.43422147925341403,0,1,0.6
11,1,21,0,0,1,0,1,0,27,0.1,0.3,2,0.6931471805599453,0.5,0.3859775482318095,1,0,0.5454545454545454
12,1,30,1,0,1,1,1,1,27,0.1,0.3,2,0.6931471805599453,0.5,0.42697360070522017,0,0,0.5
13,1,23,0,1,1,0,1,0,27,0.1,0.3,2,0.6931471805599453,0.5,0.4226749817161034,1,0,0.46153846153846156
14,1,4,1,1,0,0,0,0,27,0.1,0.3,2,0.6931471805599453,0.5,0.5478922171649763,0,1,0.5
15,1,1,0,0,0,0,0,0,27,0.1,0.3,2,0.6931471805599453,0.5,0.506997735235844,0,1,0.5333333333333333
16,1,20,1,1,0,0,1,0,27,0.1,0.3,2,0.6931471805599453,0.5,0.42696604821408746,0,1,0.5625
17,1,13,0,0,1,1,0,1,27,0.1,0.3,2,0.6931471805599453,0.5,0.5884322897224552,1,1,0.5882352941176471
18,1,12,1,1,0,1,0,1,27,0.1,0.3,2,0.6931471805599453,0.5,0.5587814927451324,1,1,0.6111111111111112
19,1,14,1,0,1,1,0,1,27,0.1,0.3,2,0.6931471805599453,0.5,0.6099427422677388,0,0,0.5789473684210527
20,1,10,1,0,0,1,0,1,27,0.1,0.3,2,0.6931471805599453,0.5,0.5920309149692851,0,0,0.55
21,1,24,1,1,1,0,1,0,27,0.1,0.3,2,0.6931471805599453,0.5,0.3903632948824557,1,0,0.5238095238095238
22,1,28,1,1,0,1,1,1,27,0.1,0.3,2,0.6931471805599453,0.5,0.4624607530486114,1,1,0.5454545454545454
23,1,18,1,0,0,0,1,0,27,0.1,0.3,2,0.6931471805599453,0.5,0.41473993728291614,0,1,0.5652173913043478
24,1,5,0,0,1,0,0,0,27,0.1,0.3,2,0.6931471805599453,0.5,0.5261790772642623,0,1,0.5833333333333334
25,1,25,0,0,0,1,1,1,27,0.1,0.3,2,0.6931471805599453,0.5,0.49127701050401257,0,0,0.56
26,1,6,1,0,1,0,0,0,27,0.1,0.3,2,0.6931471805599453,0.5,0.502525469142311,1,0,0.5384615384615384
27,1,32,1,1,1,1,1,1,27,0.1,0.3,2,0.6931471805599453,0.5,0.4997831582954169,1,1,0.5555555555555556
28,1,8,1,1,1,0,0,0,27,0.1,0.3,2,0.6931471805599453,0.5,0.48437312407691685,1,0,0.5357142857142857
29,1,26,1,0,0,1,1,1,27,0.1,0.3,2,0.6931471805599453,0.5,0.5296867589886273,1,1,0.5517241379310345
30,1,2,1,0,0,0,0,0,27,0.1,0.3,2,0.6931471805599453,0.5,0.4824605127512352,0,1,0.5666666666666667
31,1,31,0,1,1,1,1,1,27,0.1,0.3,2,0.6931471805599453,0.5,0.5260262977014325,0,0,0.5483870967741935
32,1,3,0,1,0,0,0,0,27,0.1,0.3,2,0.6931471805599453,0.5,0.470799104950293,0,1,0.5625
33,2,24,1,1,1,0,1,0,27,0.1,0.3,2,0.6931471805599453,0.5,0.4501660026875221,0,1,0.5757575757575758
34,2,10,1,0,0,1,0,1,27,0.1,0.3,2,0.6931471805599453,0.5,0.558060929959125,1,1,0.5882352941176471
35,2,4,1,1,0,0,0,0,27,0.1,0.3,2,0.6931471805599453,0.5,0.45595455052823536,1,0,0.5714285714285714
